1 250 250 827.438 0.361495
1 250 500 720.13 0.719242
1 250 750 674.706 1.07879
1 250 1000 637.997 1.46573
1 250 2500 544.291 3.59744
1 500 250 816.764 0.72085
1 500 500 719.502 1.44371
1 500 750 652.495 2.15199
1 500 1000 624.151 2.87117
1 500 2500 538.559 7.19884
1 750 250 807.008 1.09096
1 750 500 709.984 2.17682
1 750 750 650.727 3.25131
1 750 1000 620.17 4.35223
1 750 2500 531.121 10.8615
1 1000 250 820.213 1.4604
1 1000 500 702.73 2.878
1 1000 750 654.123 4.32917
1 1000 1000 611.76 5.82096
1 1000 2500 532.091 14.488
1 2500 250 792.798 3.65631
1 2500 500 688.397 7.22212
1 2500 750 639.693 10.838
1 2500 1000 604.685 14.3889
1 2500 2500 525.611 36.0427
2 250 250 822.104 0.218311
2 250 500 730.38 0.431528
2 250 750 664.969 0.644982
2 250 1000 639.902 0.871974
2 250 2500 539.246 2.1477
2 500 250 801.242 0.43148
2 500 500 705.915 0.85936
2 500 750 658.092 1.29179
2 500 1000 621.955 1.72372
2 500 2500 539.743 4.34201
2 750 250 810.586 0.646576
2 750 500 706.628 1.3128
2 750 750 657.208 1.93313
2 750 1000 619.996 2.57473
2 750 2500 535.231 6.44067
2 1000 250 804.562 0.873333
2 1000 500 708.408 1.71861
2 1000 750 651.98 2.57326
2 1000 1000 616.708 3.43843
2 1000 2500 535.183 8.56452
2 2500 250 796.858 2.16732
2 2500 500 690.12 4.29007
2 2500 750 642.568 6.44496
2 2500 1000 607.568 8.59759
2 2500 2500 530.339 21.4338
3 250 250 835.086 0.259373
3 250 500 732.226 0.51154
3 250 750 668.092 0.775003
3 250 1000 630.93 1.02863
3 250 2500 541.696 2.52894
3 500 250 812.844 0.50659
3 500 500 712.998 1.07854
3 500 750 656.938 1.64115
3 500 1000 625.401 2.08555
3 500 2500 537.596 5.09008
3 750 250 810.029 0.777261
3 750 500 714.093 1.54861
3 750 750 654.194 2.31814
3 750 1000 624.752 3.00165
3 750 2500 531.945 7.44862
3 1000 250 810.786 1.00065
3 1000 500 700.256 1.98529
3 1000 750 654.518 3.00601
3 1000 1000 614.272 3.96471
3 1000 2500 532.003 9.97421
3 2500 250 800.417 2.47734
3 2500 500 694.025 4.9173
3 2500 750 636.996 7.36263
3 2500 1000 603.336 9.81587
3 2500 2500 523.208 24.4969
4 250 250 821.768 0.215281
4 250 500 721.767 0.41989
4 250 750 669.719 0.617812
4 250 1000 627.61 0.829258
4 250 2500 540.585 2.08995
4 500 250 824.329 0.422955
4 500 500 719.388 0.823925
4 500 750 662.602 1.25514
4 500 1000 621.392 1.65833
4 500 2500 531.639 4.09276
4 750 250 805.924 0.625853
4 750 500 713.335 1.25062
4 750 750 653.757 1.84083
4 750 1000 619.023 2.44407
4 750 2500 541.5 6.11807
4 1000 250 801.562 0.825356
4 1000 500 702.2 1.64464
4 1000 750 656.016 2.45175
4 1000 1000 616.182 3.26276
4 1000 2500 532.376 8.13402
4 2500 250 785.143 2.02419
4 2500 500 696.124 4.0481
4 2500 750 644.755 6.04551
4 2500 1000 603.8 8.04933
4 2500 2500 522.684 20.1145
6 250 250 824.55 0.237765
6 250 500 718.103 0.474432
6 250 750 664.771 0.709838
6 250 1000 634.346 0.956233
6 250 2500 546.517 2.36288
6 500 250 815.66 0.530826
6 500 500 707.432 1.13371
6 500 750 664.103 1.39574
6 500 1000 625.351 1.8628
6 500 2500 538.68 4.66403
6 750 250 810.154 0.694543
6 750 500 707.257 1.37014
6 750 750 658.735 2.08058
6 750 1000 623.45 2.75418
6 750 2500 542.36 6.89781
6 1000 250 806.203 0.922331
6 1000 500 700.514 1.82669
6 1000 750 655.359 2.72748
6 1000 1000 612.56 3.64104
6 1000 2500 532.369 9.06654
6 2500 250 790.49 2.20653
6 2500 500 701.689 4.37724
6 2500 750 641.463 6.54024
6 2500 1000 604.759 8.73702
6 2500 2500 527.641 21.7913
8 250 250 835.747 0.24551
8 250 500 715.264 0.502437
8 250 750 659.018 0.740787
8 250 1000 636.584 0.992196
8 250 2500 547.651 2.48033
8 500 250 825.988 0.47149
8 500 500 718.205 0.939287
8 500 750 657.22 1.41526
8 500 1000 623.382 1.88124
8 500 2500 534.009 4.71189
8 750 250 811.681 0.698953
8 750 500 702.123 1.38988
8 750 750 655.691 2.07221
8 750 1000 617.378 2.74845
8 750 2500 530.746 6.93444
8 1000 250 813.033 0.912868
8 1000 500 699.548 1.82689
8 1000 750 650.805 2.73849
8 1000 1000 622.138 3.65891
8 1000 2500 535.166 9.10528
8 2500 250 792.456 2.13296
8 2500 500 695.995 4.25804
8 2500 750 646.263 6.35655
8 2500 1000 614.248 8.46301
8 2500 2500 523.193 21.1596
16 250 250 835.137 0.254274
16 250 500 724.284 0.51012
16 250 750 661.801 0.761082
16 250 1000 633.094 1.01296
16 250 2500 546.233 2.65878
16 500 250 826.16 0.551439
16 500 500 697.783 1.08415
16 500 750 655.222 1.45153
16 500 1000 627.181 1.92314
16 500 2500 543.363 4.80952
16 750 250 809.181 0.716967
16 750 500 704.054 1.43976
16 750 750 657.564 2.15213
16 750 1000 612.127 2.84679
16 750 2500 538.709 7.15397
16 1000 250 812.917 0.935399
16 1000 500 705.443 1.87229
16 1000 750 651.214 2.8021
16 1000 1000 617.003 3.70478
16 1000 2500 526.41 9.33368
16 2500 250 782.953 2.18677
16 2500 500 695.968 4.36049
16 2500 750 647.244 6.47493
16 2500 1000 612.269 8.63176
16 2500 2500 517.795 21.5835
32 250 250 809.397 0.271717
32 250 500 723.535 0.545779
32 250 750 670.09 0.831495
32 250 1000 633.042 1.09422
32 250 2500 543.08 2.72136
32 500 250 815.293 0.517177
32 500 500 706.056 1.02467
32 500 750 662.529 1.55054
32 500 1000 619.09 2.05616
32 500 2500 536.376 5.13338
32 750 250 806.096 0.766193
32 750 500 709.183 1.55373
32 750 750 653.706 2.31742
32 750 1000 612.872 3.05974
32 750 2500 520.78 7.681
32 1000 250 808.131 1.02911
32 1000 500 697.235 2.03301
32 1000 750 647.494 3.04301
32 1000 1000 609.769 4.03448
32 1000 2500 536.044 10.1147
32 2500 250 788.418 2.27235
32 2500 500 684.087 4.53445
32 2500 750 642.363 6.80675
32 2500 1000 611.491 9.05656
32 2500 2500 519.665 22.9256
64 250 250 832.007 0.309758
64 250 500 712.574 0.609331
64 250 750 666.071 0.912708
64 250 1000 634.403 1.2118
64 250 2500 544.859 3.03623
64 500 250 819.33 0.533807
64 500 500 710.97 1.06782
64 500 750 664.88 1.59712
64 500 1000 627.451 2.11393
64 500 2500 539.98 5.31664
64 750 250 808.144 0.780853
64 750 500 708.051 1.55847
64 750 750 655.739 2.35057
64 750 1000 625.243 3.10677
64 750 2500 532.428 7.77246
64 1000 250 809.866 1.05671
64 1000 500 704.233 2.06425
64 1000 750 654.322 3.12248
64 1000 1000 615.511 4.15844
64 1000 2500 530.334 10.422
64 2500 250 790.238 2.425
64 2500 500 695.721 4.81086
64 2500 750 630.748 7.24231
64 2500 1000 602.039 9.64415
64 2500 2500 521.813 23.9955
